row_type,party_name,party_order,party_votes,party_percentage,opstillingsform,nomination_label,polling_label,polling_url,election_id,nomination_district_id,polling_district_id,label,votes,percentage
party,Det Konservative Folkeparti,2,1229,"9,4%",Prioriteret sideordnet med valg på personlige stemmer,1. Aarhus Syd,Frederiksbjerghallerne,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/80a0dd55-eb1b-4338-bf2d-6ec7eb196973,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,80a0dd55-eb1b-4338-bf2d-6ec7eb196973,,,
party_list_votes,Det Konservative Folkeparti,2,,,,1. Aarhus Syd,Frederiksbjerghallerne,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/80a0dd55-eb1b-4338-bf2d-6ec7eb196973,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,80a0dd55-eb1b-4338-bf2d-6ec7eb196973,Partistemmer,478,
party,SF - Socialistisk Folkeparti,3,2049,"15,6%",Prioriteret sideordnet med valg på personlige stemmer,1. Aarhus Syd,Frederiksbjerghallerne,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/80a0dd55-eb1b-4338-bf2d-6ec7eb196973,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,80a0dd55-eb1b-4338-bf2d-6ec7eb196973,,,
party_list_votes,SF - Socialistisk Folkeparti,3,,,,1. Aarhus Syd,Frederiksbjerghallerne,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/80a0dd55-eb1b-4338-bf2d-6ec7eb196973,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,80a0dd55-eb1b-4338-bf2d-6ec7eb196973,Partistemmer,1354,
party,Borgernes Parti - Lars Boje Mathiesen,4,66,"0,5%",Prioriteret sideordnet med valg på personlige stemmer,1. Aarhus Syd,Frederiksbjerghallerne,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/80a0dd55-eb1b-4338-bf2d-6ec7eb196973,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,80a0dd55-eb1b-4338-bf2d-6ec7eb196973,,,
party_list_votes,Borgernes Parti - Lars Boje Mathiesen,4,,,,1. Aarhus Syd,Frederiksbjerghallerne,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/80a0dd55-eb1b-4338-bf2d-6ec7eb196973,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,80a0dd55-eb1b-4338-bf2d-6ec7eb196973,Partistemmer,14,
party,Liberal Alliance,5,1498,"11,4%",Prioriteret sideordnet med valg på personlige stemmer,1. Aarhus Syd,Frederiksbjerghallerne,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/80a0dd55-eb1b-4338-bf2d-6ec7eb196973,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,80a0dd55-eb1b-4338-bf2d-6ec7eb196973,,,
party_list_votes,Liberal Alliance,5,,,,1. Aarhus Syd,Frederiksbjerghallerne,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/80a0dd55-eb1b-4338-bf2d-6ec7eb196973,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,80a0dd55-eb1b-4338-bf2d-6ec7eb196973,Partistemmer,291,
party,Moderaterne,6,1125,"8,6%",Prioriteret sideordnet med valg på personlige stemmer,1. Aarhus Syd,Frederiksbjerghallerne,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/80a0dd55-eb1b-4338-bf2d-6ec7eb196973,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,80a0dd55-eb1b-4338-bf2d-6ec7eb196973,,,
party_list_votes,Moderaterne,6,,,,1. Aarhus Syd,Frederiksbjerghallerne,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/80a0dd55-eb1b-4338-bf2d-6ec7eb196973,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,80a0dd55-eb1b-4338-bf2d-6ec7eb196973,Partistemmer,850,
party,Dansk Folkeparti,7,345,"2,6%",Prioriteret sideordnet med valg på personlige stemmer,1. Aarhus Syd,Frederiksbjerghallerne,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/80a0dd55-eb1b-4338-bf2d-6ec7eb196973,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,80a0dd55-eb1b-4338-bf2d-6ec7eb196973,,,
party_list_votes,Dansk Folkeparti,7,,,,1. Aarhus Syd,Frederiksbjerghallerne,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/80a0dd55-eb1b-4338-bf2d-6ec7eb196973,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,80a0dd55-eb1b-4338-bf2d-6ec7eb196973,Partistemmer,290,
party,"Venstre, Danmarks Liberale Parti",8,1027,"7,8%",Prioriteret sideordnet,1. Aarhus Syd,Frederiksbjerghallerne,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/80a0dd55-eb1b-4338-bf2d-6ec7eb196973,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,80a0dd55-eb1b-4338-bf2d-6ec7eb196973,,,
party_list_votes,"Venstre, Danmarks Liberale Parti",8,,,,1. Aarhus Syd,Frederiksbjerghallerne,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/80a0dd55-eb1b-4338-bf2d-6ec7eb196973,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,80a0dd55-eb1b-4338-bf2d-6ec7eb196973,Partistemmer,437,
party,Danmarksdemokraterne - Inger Støjberg,9,119,"0,9%",Prioriteret sideordnet med valg på personlige stemmer,1. Aarhus Syd,Frederiksbjerghallerne,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/80a0dd55-eb1b-4338-bf2d-6ec7eb196973,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,80a0dd55-eb1b-4338-bf2d-6ec7eb196973,,,
party_list_votes,Danmarksdemokraterne - Inger Støjberg,9,,,,1. Aarhus Syd,Frederiksbjerghallerne,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/80a0dd55-eb1b-4338-bf2d-6ec7eb196973,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,80a0dd55-eb1b-4338-bf2d-6ec7eb196973,Partistemmer,107,
party,Enhedslisten - De Rød-Grønne,10,1274,"9,7%",Partiliste,1. Aarhus Syd,Frederiksbjerghallerne,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/80a0dd55-eb1b-4338-bf2d-6ec7eb196973,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,80a0dd55-eb1b-4338-bf2d-6ec7eb196973,,,
party_list_votes,Enhedslisten - De Rød-Grønne,10,,,,1. Aarhus Syd,Frederiksbjerghallerne,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/80a0dd55-eb1b-4338-bf2d-6ec7eb196973,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,80a0dd55-eb1b-4338-bf2d-6ec7eb196973,Partistemmer,846,
party,Alternativet,11,675,"5,1%",Prioriteret sideordnet med valg på personlige stemmer,1. Aarhus Syd,Frederiksbjerghallerne,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/80a0dd55-eb1b-4338-bf2d-6ec7eb196973,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,80a0dd55-eb1b-4338-bf2d-6ec7eb196973,,,
party_list_votes,Alternativet,11,,,,1. Aarhus Syd,Frederiksbjerghallerne,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/80a0dd55-eb1b-4338-bf2d-6ec7eb196973,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,80a0dd55-eb1b-4338-bf2d-6ec7eb196973,Partistemmer,360,
party,Uden for parti,12,,,,1. Aarhus Syd,Frederiksbjerghallerne,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/80a0dd55-eb1b-4338-bf2d-6ec7eb196973,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,80a0dd55-eb1b-4338-bf2d-6ec7eb196973,,,
party,Socialdemokratiet,0,731,"19,9%",Prioriteret sideordnet med valg på personlige stemmer,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,,,
party_list_votes,Socialdemokratiet,0,,,,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,Partistemmer,378,
party,Radikale Venstre,1,391,"10,6%",Prioriteret sideordnet med valg på personlige stemmer,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,,,
party_list_votes,Radikale Venstre,1,,,,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,Partistemmer,190,
party,Det Konservative Folkeparti,2,432,"11,7%",Prioriteret sideordnet med valg på personlige stemmer,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,,,
party_list_votes,Det Konservative Folkeparti,2,,,,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,Partistemmer,110,
party,SF - Socialistisk Folkeparti,3,525,"14,3%",Prioriteret sideordnet med valg på personlige stemmer,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,,,
party_list_votes,SF - Socialistisk Folkeparti,3,,,,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,Partistemmer,319,
party,Borgernes Parti - Lars Boje Mathiesen,4,52,"1,4%",Prioriteret sideordnet med valg på personlige stemmer,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,,,
party_list_votes,Borgernes Parti - Lars Boje Mathiesen,4,,,,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,Partistemmer,8,
party,Liberal Alliance,5,294,"8,0%",Prioriteret sideordnet med valg på personlige stemmer,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,,,
party_list_votes,Liberal Alliance,5,,,,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,Partistemmer,56,
party,Moderaterne,6,354,"9,6%",Prioriteret sideordnet med valg på personlige stemmer,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,,,
party_list_votes,Moderaterne,6,,,,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,Partistemmer,233,
party,Dansk Folkeparti,7,139,"3,8%",Prioriteret sideordnet med valg på personlige stemmer,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,,,
party_list_votes,Dansk Folkeparti,7,,,,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,Partistemmer,109,
party,"Venstre, Danmarks Liberale Parti",8,286,"7,8%",Prioriteret sideordnet,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,,,
party_list_votes,"Venstre, Danmarks Liberale Parti",8,,,,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,Partistemmer,95,
party,Danmarksdemokraterne - Inger Støjberg,9,51,"1,4%",Prioriteret sideordnet med valg på personlige stemmer,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,,,
party_list_votes,Danmarksdemokraterne - Inger Støjberg,9,,,,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,Partistemmer,46,
party,Enhedslisten - De Rød-Grønne,10,262,"7,1%",Partiliste,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,,,
party_list_votes,Enhedslisten - De Rød-Grønne,10,,,,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,Partistemmer,167,
party,Alternativet,11,165,"4,5%",Prioriteret sideordnet med valg på personlige stemmer,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,,,
party_list_votes,Alternativet,11,,,,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,Partistemmer,88,
party,Uden for parti,12,,,,1. Aarhus Syd,"Kragelundskolen, Højbjerg",https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/cc43a4ee-253b-464c-9fa3-62317050c28b,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,cc43a4ee-253b-464c-9fa3-62317050c28b,,,
party,Socialdemokratiet,0,941,"22,9%",Prioriteret sideordnet med valg på personlige stemmer,1. Aarhus Syd,Malling Skole,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/f662d167-f9da-4be4-b62f-ec2a9c9cbd7f,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,f662d167-f9da-4be4-b62f-ec2a9c9cbd7f,,,
party_list_votes,Socialdemokratiet,0,,,,1. Aarhus Syd,Malling Skole,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/f662d167-f9da-4be4-b62f-ec2a9c9cbd7f,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,f662d167-f9da-4be4-b62f-ec2a9c9cbd7f,Partistemmer,462,
party,Radikale Venstre,1,297,"7,2%",Prioriteret sideordnet med valg på personlige stemmer,1. Aarhus Syd,Malling Skole,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/f662d167-f9da-4be4-b62f-ec2a9c9cbd7f,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,f662d167-f9da-4be4-b62f-ec2a9c9cbd7f,,,
party_list_votes,Radikale Venstre,1,,,,1. Aarhus Syd,Malling Skole,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/f662d167-f9da-4be4-b62f-ec2a9c9cbd7f,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,f662d167-f9da-4be4-b62f-ec2a9c9cbd7f,Partistemmer,152,
party,Det Konservative Folkeparti,2,339,"8,2%",Prioriteret sideordnet med valg på personlige stemmer,1. Aarhus Syd,Malling Skole,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/f662d167-f9da-4be4-b62f-ec2a9c9cbd7f,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,f662d167-f9da-4be4-b62f-ec2a9c9cbd7f,,,
party_list_votes,Det Konservative Folkeparti,2,,,,1. Aarhus Syd,Malling Skole,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/f662d167-f9da-4be4-b62f-ec2a9c9cbd7f,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,f662d167-f9da-4be4-b62f-ec2a9c9cbd7f,Partistemmer,96,
party,SF - Socialistisk Folkeparti,3,696,"16,9%",Prioriteret sideordnet med valg på personlige stemmer,1. Aarhus Syd,Malling Skole,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/a958e4eb-b66f-4b29-8170-a6ae6b44706b/polling-district/f662d167-f9da-4be4-b62f-ec2a9c9cbd7f,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,a958e4eb-b66f-4b29-8170-a6ae6b44706b,f662d167-f9da-4be4-b62f-ec2a9c9cbd7f,,,
