candidate_name,party_name,storkreds,query_used,search_engine,query_phase,result_title,result_snippet,profile_url,profile_handle,handle_score,name_score,party_score,context_score,total_score,status
Sebastian Mylsted,Danmarksdemokraterne - Inger Støjberg,Københavns Omegns Storkreds,"""Sebastian Mylsted"" tiktok danmarksdemokraterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Sebastian Mylsted,Danmarksdemokraterne - Inger Støjberg,Københavns Omegns Storkreds,"site:tiktok.com ""@sebastianmylsted""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40sebastianmylsted%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Sebastian Mylsted,Danmarksdemokraterne - Inger Støjberg,Københavns Omegns Storkreds,"""Sebastian Mylsted"" tiktok danmarksdemokraterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Sebastian Mylsted,Danmarksdemokraterne - Inger Støjberg,Københavns Omegns Storkreds,"site:tiktok.com ""@sebastian.mylsted""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40sebastian.mylsted%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Sebastian Mylsted,Danmarksdemokraterne - Inger Støjberg,Københavns Omegns Storkreds,"""Sebastian Mylsted"" tiktok danmarksdemokraterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Sebastian Mylsted,Danmarksdemokraterne - Inger Støjberg,Københavns Omegns Storkreds,"""Sebastian Mylsted"" tiktok danmarksdemokraterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Marie Brixtofte,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""Marie Brixtofte""",ddg,1,Annemarie Ricottone | TikTok,"Anne Marie Brixtofte , Reina del Carnaval de la Concordia 2024, te invita a ver el nuevo episodio de Podcast Oh! donde comparte sus pasiones y sueños para el futuro. ¡No te lo pierdas!",https://www.tiktok.com/discover/annemarie-ricottone,,0,25,8,0,33,manual_review
Marie Brixtofte,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""Marie Brixtofte""",ddg,1,Reinas Del Carnaval De Cochabamba | TikTok,@Annemarie Brixtofte lista para la entrada de la mamita de Urkupiña #urkupiña2024 #caporal #caporaleselfec #caporal100x100boliviano #reinadelcarnaval.,https://www.tiktok.com/discover/reinas-del-carnaval-de-cochabamba,,0,25,8,0,33,manual_review
Marie Brixtofte,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""Marie Brixtofte""",ddg,1,Ke Personaje En Cochabamba Carnaval 2024 | TikTok,"49 me gusta,Vídeo de TikTok de Sariri Bolivia (@sariri_bolivia): «Anne Marie Brixtofte reina de Caporales Elfec-Cochabamba y reina del carnaval de la Concordia 2024...",https://www.tiktok.com/discover/ke-personaje-en-cochabamba-carnaval-2024,,0,25,8,0,33,manual_review
Marie Brixtofte,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""Marie Brixtofte""",ddg,1,Who Is Anne Marie Miami Girl | TikTok,"Anne Marie Brixtofte , Reina del Carnaval de la Concordia 2024, te invita a ver el nuevo episodio de Podcast Oh! donde comparte sus pasiones y sueños para el futuro.",https://www.tiktok.com/discover/who-is-anne-marie-miami-girl,,0,25,8,0,33,manual_review
Marie Brixtofte,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""Marie Brixtofte""",ddg,1,Red Ts Blue Ts | TikTok,Eclesiastes 9:10 ARA|Απάντηση στον χρήστη @Marina Moira|Anne Marie Brixtofte reina de Caporales Elfec-Cochabamba y reina del carnaval de la Concordia 2024...,https://www.tiktok.com/discover/red-ts-blue-ts,,0,25,8,0,33,manual_review
Marie Brixtofte,Venstre,Københavns Omegns Storkreds,"""Marie Brixtofte"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Marie Brixtofte,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@mariebrixtofte""",ddg,2,3.4M postingan. Temukan video terkait Patrick Stendahl di TikTok.,"Ole Henriksen: “Det er beundringsværdigt, hvad den flotte, glade og meget positive Patrick har opnået i sit unge liv!”- @ mariebrixtofte “Patrick har virkelig kigget følelsen af skam i øjnene, og...",https://www.tiktok.com/discover/patrick-stendahl,,0,25,8,0,33,manual_review
Marie Brixtofte,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@mariebrixtofte""",ddg,2,Ludvig Van Norde | TikTok,10.8M inlägg. Upptäck videor relaterade till Ludvig Van Norde på TikTok.,https://www.tiktok.com/discover/ludvig-van-norde,,0,0,8,0,8,manual_review
Marie Brixtofte,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@mariebrixtofte""",ddg,2,Nordhavns Nisse | TikTok,Stor tak til min veninde @ mariebrixtofte som delte sin viden som psykolog og gav os guldkorn til at støtte et udsat barn eller voksen.,https://www.tiktok.com/discover/nordhavns-nisse,,0,25,8,0,33,manual_review
Marie Brixtofte,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@mariebrixtofte""",ddg,2,Sofie Hørby | TikTok,"@ mariebrixtofte , Psykolog, forfatter, foredragsholder og lokalpolitiker. Rikke Østergaard, Foredragsholder, Stifter af @dittodittodk – tidligere Karrierekvinder Podcast, forfatter til...",https://www.tiktok.com/discover/sofie-hørby,,0,25,8,5,38,manual_review
Marie Brixtofte,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@mariebrixtofte""",ddg,2,Hvad Sku Jeg Gøre Uden Solskin | TikTok,Смотрите видео на тему «Hvad Sku Jeg Gøre Uden Solskin» в TikTok.,https://www.tiktok.com/discover/hvad-sku-jeg-gøre-uden-solskin,,0,0,8,0,8,manual_review
Marie Brixtofte,Venstre,Københavns Omegns Storkreds,"""Marie Brixtofte"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Marie Brixtofte,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@marie.brixtofte""",ddg,3,Дивоцін Кривий Ріг | TikTok,"...slow, satisfying.#guitarloop #fingerstyleguitar #lapainmusic #guitarvibes #chordprogression|arsimi.z|대구자동차-외형복원|christina marie william|Biang Biang...",https://www.tiktok.com/discover/дивоцін-кривий-ріг,,0,12,8,0,20,manual_review
Marie Brixtofte,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@marie.brixtofte""",ddg,3,Вертикальный Лабрет На Губе | TikTok,piercingsby_ marie .,https://www.tiktok.com/discover/вертикальный-лабрет-на-губе,,0,12,8,0,20,manual_review
Marie Brixtofte,Venstre,Københavns Omegns Storkreds,"""Marie Brixtofte"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Marie Brixtofte,Venstre,Københavns Omegns Storkreds,"""Marie Brixtofte"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Astrid Søborg,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""Astrid Søborg""",ddg,1,#astridsøborg - TikTok,loneyalcinkaya #FV22# AstridSøborg #Astrid#gladsaxe#lyngby#venstre#godtvalg 💙💙 Astrid Søborg - folkekitingskandidat 💙💙 Get app,https://www.tiktok.com/tag/astridsøborg,,0,25,15,5,45,possible_match
Astrid Søborg,Venstre,Københavns Omegns Storkreds,"""Astrid Søborg"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Astrid Søborg,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@astridsborg""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40astridsborg%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Astrid Søborg,Venstre,Københavns Omegns Storkreds,"""Astrid Søborg"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Astrid Søborg,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@astridsoborg""",ddg,0,,ERROR: Request timed out: ConnectTimeout('timed out'),,,0,0,0,0,0,search_error
Astrid Søborg,Venstre,Københavns Omegns Storkreds,"""Astrid Søborg"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Astrid Søborg,Venstre,Københavns Omegns Storkreds,"""Astrid Søborg"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Christopher Blomsterberg-Thaysen,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""Christopher Blomsterberg-Thaysen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Christopher+Blomsterberg-Thaysen%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Christopher Blomsterberg-Thaysen,Venstre,Københavns Omegns Storkreds,"""Christopher Blomsterberg-Thaysen"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Christopher Blomsterberg-Thaysen,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@christopherblomsterbergthaysen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40christopherblomsterbergthaysen%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Christopher Blomsterberg-Thaysen,Venstre,Københavns Omegns Storkreds,"""Christopher Blomsterberg-Thaysen"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Christopher Blomsterberg-Thaysen,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@christopherthaysen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40christopherthaysen%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Christopher Blomsterberg-Thaysen,Venstre,Københavns Omegns Storkreds,"""Christopher Blomsterberg-Thaysen"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Christopher Blomsterberg-Thaysen,Venstre,Københavns Omegns Storkreds,"""Christopher Blomsterberg-Thaysen"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Luise Hjortebjerg,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""Luise Hjortebjerg""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Luise+Hjortebjerg%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Luise Hjortebjerg,Venstre,Københavns Omegns Storkreds,"""Luise Hjortebjerg"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Luise Hjortebjerg,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@luisehjortebjerg""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40luisehjortebjerg%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Luise Hjortebjerg,Venstre,Københavns Omegns Storkreds,"""Luise Hjortebjerg"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Luise Hjortebjerg,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@luise.hjortebjerg""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40luise.hjortebjerg%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Luise Hjortebjerg,Venstre,Københavns Omegns Storkreds,"""Luise Hjortebjerg"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Luise Hjortebjerg,Venstre,Københavns Omegns Storkreds,"""Luise Hjortebjerg"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Maria Ladegaard,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""Maria Ladegaard""",ddg,0,,ERROR: Request timed out: ConnectTimeout('timed out'),,,0,0,0,0,0,search_error
Maria Ladegaard,Venstre,Københavns Omegns Storkreds,"""Maria Ladegaard"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Maria Ladegaard,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@marialadegaard""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40marialadegaard%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Maria Ladegaard,Venstre,Københavns Omegns Storkreds,"""Maria Ladegaard"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Maria Ladegaard,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@maria.ladegaard""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40maria.ladegaard%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Maria Ladegaard,Venstre,Københavns Omegns Storkreds,"""Maria Ladegaard"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Maria Ladegaard,Venstre,Københavns Omegns Storkreds,"""Maria Ladegaard"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Ricki Vejsmose,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""Ricki Vejsmose""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Ricki+Vejsmose%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Ricki Vejsmose,Venstre,Københavns Omegns Storkreds,"""Ricki Vejsmose"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Ricki Vejsmose,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@rickivejsmose""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40rickivejsmose%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Ricki Vejsmose,Venstre,Københavns Omegns Storkreds,"""Ricki Vejsmose"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Ricki Vejsmose,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@ricki.vejsmose""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40ricki.vejsmose%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Ricki Vejsmose,Venstre,Københavns Omegns Storkreds,"""Ricki Vejsmose"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Ricki Vejsmose,Venstre,Københavns Omegns Storkreds,"""Ricki Vejsmose"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Eva Bechmann,Danmarksdemokraterne - Inger Støjberg,Københavns Storkreds,"site:tiktok.com ""Eva Bechmann""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Eva+Bechmann%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Eva Bechmann,Danmarksdemokraterne - Inger Støjberg,Københavns Storkreds,"""Eva Bechmann"" tiktok danmarksdemokraterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Eva Bechmann,Danmarksdemokraterne - Inger Støjberg,Københavns Storkreds,"site:tiktok.com ""@evabechmann""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40evabechmann%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Eva Bechmann,Danmarksdemokraterne - Inger Støjberg,Københavns Storkreds,"""Eva Bechmann"" tiktok danmarksdemokraterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Eva Bechmann,Danmarksdemokraterne - Inger Støjberg,Københavns Storkreds,"site:tiktok.com ""@eva.bechmann""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40eva.bechmann%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Eva Bechmann,Danmarksdemokraterne - Inger Støjberg,Københavns Storkreds,"""Eva Bechmann"" tiktok danmarksdemokraterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Eva Bechmann,Danmarksdemokraterne - Inger Støjberg,Københavns Storkreds,"""Eva Bechmann"" tiktok danmarksdemokraterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Benny Bindslev,Danmarksdemokraterne - Inger Støjberg,Københavns Storkreds,"site:tiktok.com ""Benny Bindslev""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Benny+Bindslev%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Benny Bindslev,Danmarksdemokraterne - Inger Støjberg,Københavns Storkreds,"""Benny Bindslev"" tiktok danmarksdemokraterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Benny Bindslev,Danmarksdemokraterne - Inger Støjberg,Københavns Storkreds,"site:tiktok.com ""@bennybindslev""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40bennybindslev%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Benny Bindslev,Danmarksdemokraterne - Inger Støjberg,Københavns Storkreds,"""Benny Bindslev"" tiktok danmarksdemokraterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Benny Bindslev,Danmarksdemokraterne - Inger Støjberg,Københavns Storkreds,"site:tiktok.com ""@benny.bindslev""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40benny.bindslev%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
