candidate_key,candidate_name,party_name,storkreds,age_num,education,tiktok_exists,candidate_votes_total_2026,party_votes_total_2026,vote_share_of_party_total_2026,videos_last_7d,videos_last_14d,videos_last_30d,videos_last_90d,videos_total_2026,prior_vote_share_of_party_2022,prior_party_rank_2022
Cecilie Louise Balbay Holdt || SF - Socialistisk Folkeparti || københavn,Cecilie Louise Balbay Holdt,SF - Socialistisk Folkeparti,københavn,0.0,Kandidat-/masteruddannelse,0,903,180086,0.005014270959430495,0.0,0.0,0.0,0.0,0.0,0.009349896260041495,25.0
Charlotte Bagge || Moderaterne || sjælland,Charlotte Bagge,Moderaterne,sjælland,0.0,Ikke oplyst,0,1909,100412,0.019011671911723697,0.0,0.0,0.0,0.0,0.0,,
Charlotte Broman Mølbæk || SF - Socialistisk Folkeparti || østjylland,Charlotte Broman Mølbæk,SF - Socialistisk Folkeparti,østjylland,0.0,Bachelor-/diplomuddannelse,0,4356,180086,0.02418844329931255,0.0,0.0,0.0,0.0,0.0,0.03966058413576635,7.0
Charlotte Ellenberger || SF - Socialistisk Folkeparti || fyn,Charlotte Ellenberger,SF - Socialistisk Folkeparti,fyn,0.0,Bachelor-/diplomuddannelse,0,431,180086,0.002393300978421421,0.0,0.0,0.0,0.0,0.0,,
Charlotte Friberg Henriksen || Borgernes Parti - Lars Boje Mathiesen || bornholm,Charlotte Friberg Henriksen,Borgernes Parti - Lars Boje Mathiesen,bornholm,0.0,Bachelor-/diplomuddannelse,0,28,22238,0.0012591060347153522,0.0,0.0,0.0,0.0,0.0,,
Charlotte Green || Det Konservative Folkeparti || østjylland,Charlotte Green,Det Konservative Folkeparti,østjylland,0.0,Ph.d.-uddannelse,0,1425,133656,0.010661698689172203,0.0,0.0,0.0,0.0,0.0,0.03366069809022829,11.0
Charlotte Haagendrup || Moderaterne || nordsjælland,Charlotte Haagendrup,Moderaterne,nordsjælland,0.0,Bachelor-/diplomuddannelse,0,865,100412,0.008614508226108434,0.0,0.0,0.0,0.0,0.0,,
Charlotte Lund || Enhedslisten - De Rød-Grønne || københavn,Charlotte Lund,Enhedslisten - De Rød-Grønne,københavn,0.0,Ikke oplyst,0,633,86659,0.007304492320474504,0.0,0.0,0.0,0.0,0.0,,
Charlotte Munch || Danmarksdemokraterne - Inger Støjberg || københavns omegn,Charlotte Munch,Danmarksdemokraterne - Inger Støjberg,københavns omegn,0.0,Erhvervsuddannelse,0,355,75770,0.0046852316220139896,0.0,0.0,0.0,0.0,0.0,,
Charlotte Møller-Madsen || Borgernes Parti - Lars Boje Mathiesen || fyn,Charlotte Møller-Madsen,Borgernes Parti - Lars Boje Mathiesen,fyn,0.0,Ikke oplyst,0,351,22238,0.015783793506610307,0.0,0.0,0.0,0.0,0.0,,
Charlotte Nellemann || Liberal Alliance || københavn,Charlotte Nellemann,Liberal Alliance,københavn,0.0,Bachelor-/diplomuddannelse,0,191,117371,0.0016273185028669774,0.0,0.0,0.0,0.0,0.0,0.012288554481546574,12.0
Charlotte Vindeløv || SF - Socialistisk Folkeparti || østjylland,Charlotte Vindeløv,SF - Socialistisk Folkeparti,østjylland,0.0,Bachelor-/diplomuddannelse,0,2248,180086,0.012482924824805926,0.0,0.0,0.0,0.0,0.0,0.017516092993562802,19.0
Chelle Lilly Albøge || Liberal Alliance || nordsjælland,Chelle Lilly Albøge,Liberal Alliance,nordsjælland,0.0,Gymnasial uddannelse,0,1809,117371,0.015412665820347445,0.0,0.0,0.0,0.0,0.0,,
Chris Hvidberg || Liberal Alliance || østjylland,Chris Hvidberg,Liberal Alliance,østjylland,0.0,Erhvervsuddannelse,0,285,117371,0.002428197766058055,0.0,0.0,0.0,0.0,0.0,,
Christian Elkjær || Radikale Venstre || nordsjælland,Christian Elkjær,Radikale Venstre,nordsjælland,0.0,Ph.d.-uddannelse,0,414,100983,0.00409969994949645,0.0,0.0,0.0,0.0,0.0,,
Christian Faurholdt Jeppesen || Socialdemokratiet || bornholm,Christian Faurholdt Jeppesen,Socialdemokratiet,bornholm,0.0,Bachelor-/diplomuddannelse,0,188,369428,0.0005088948320105677,0.0,0.0,0.0,0.0,0.0,,
Christian Fini Mosegaard || Liberal Alliance || sydjylland,Christian Fini Mosegaard,Liberal Alliance,sydjylland,0.0,Erhvervsuddannelse,0,96,117371,0.0008179192475142923,0.0,0.0,0.0,0.0,0.0,,
Christian Friis Bach || Venstre || sjælland,Christian Friis Bach,Venstre,sjælland,0.0,Ph.d.-uddannelse,0,2040,235636,0.008657420767624642,0.0,0.0,0.0,0.0,0.0,,
Christian Juhl || Enhedslisten - De Rød-Grønne || vestjylland,Christian Juhl,Enhedslisten - De Rød-Grønne,vestjylland,0.0,Ikke oplyst,0,310,86659,0.003577239525034907,0.0,0.0,0.0,0.0,0.0,,
Christian Jørgensen || Liberal Alliance || sydjylland,Christian Jørgensen,Liberal Alliance,sydjylland,0.0,Gymnasial uddannelse,0,498,117371,0.004242956096480391,0.0,0.0,0.0,0.0,0.0,,
Christian Kirk || Dansk Folkeparti || sydjylland,Christian Kirk,Dansk Folkeparti,sydjylland,0.0,Bachelor-/diplomuddannelse,1,663,126849,0.005226686848142279,7.0,14.0,20.0,20.0,20.0,,
Christian Mutwa Christensen || SF - Socialistisk Folkeparti || sydjylland,Christian Mutwa Christensen,SF - Socialistisk Folkeparti,sydjylland,0.0,Kandidat-/masteruddannelse,0,440,180086,0.002443277100940662,0.0,0.0,0.0,0.0,0.0,0.0016358993456402618,38.0
Christian Rabjerg Madsen || Socialdemokratiet || sydjylland,Christian Rabjerg Madsen,Socialdemokratiet,sydjylland,0.0,Kandidat-/masteruddannelse,0,7844,369428,0.021232824799419642,0.0,0.0,0.0,0.0,0.0,0.021448736873417935,13.0
Christian Tarbensen || Det Konservative Folkeparti || sydjylland,Christian Tarbensen,Det Konservative Folkeparti,sydjylland,0.0,Gymnasial uddannelse,0,40,133656,0.000299275752678518,0.0,0.0,0.0,0.0,0.0,,
Christian Vigilius || Det Konservative Folkeparti || københavns omegn,Christian Vigilius,Det Konservative Folkeparti,københavns omegn,0.0,Bachelor-/diplomuddannelse,0,4295,133656,0.03213473394385587,0.0,0.0,0.0,0.0,0.0,,
Christian Wibholm || Danmarksdemokraterne - Inger Støjberg || sjælland,Christian Wibholm,Danmarksdemokraterne - Inger Støjberg,sjælland,0.0,Erhvervsuddannelse,0,336,75770,0.004434472746469579,0.0,0.0,0.0,0.0,0.0,,
Christina Egelund || Moderaterne || østjylland,Christina Egelund,Moderaterne,østjylland,0.0,Ikke oplyst,0,3549,100412,0.03534438114966339,0.0,0.0,0.0,0.0,0.0,,
Christina Eilers || Enhedslisten - De Rød-Grønne || nordjylland,Christina Eilers,Enhedslisten - De Rød-Grønne,nordjylland,0.0,Bachelor-/diplomuddannelse,0,198,86659,0.0022848175030868115,0.0,0.0,0.0,0.0,0.0,,
Christina Falkberg || Radikale Venstre || københavns omegn,Christina Falkberg,Radikale Venstre,københavns omegn,0.0,Kandidat-/masteruddannelse,0,1385,100983,0.013715179782735709,0.0,0.0,0.0,0.0,0.0,,
Christina Foldager || Det Konservative Folkeparti || sydjylland,Christina Foldager,Det Konservative Folkeparti,sydjylland,0.0,Kandidat-/masteruddannelse,0,1555,133656,0.011634344885377387,0.0,0.0,0.0,0.0,0.0,,
Christina Hedegaard Hansen || Enhedslisten - De Rød-Grønne || østjylland,Christina Hedegaard Hansen,Enhedslisten - De Rød-Grønne,østjylland,0.0,Kandidat-/masteruddannelse,0,259,86659,0.0029887259257549707,0.0,0.0,0.0,0.0,0.0,,
Christina Lykke || SF - Socialistisk Folkeparti || nordjylland,Christina Lykke,SF - Socialistisk Folkeparti,nordjylland,0.0,Bachelor-/diplomuddannelse,0,3260,180086,0.018102462156969448,0.0,0.0,0.0,0.0,0.0,,
Christina Thorholm || Radikale Venstre || nordsjælland,Christina Thorholm,Radikale Venstre,nordsjælland,0.0,Kandidat-/masteruddannelse,0,877,100983,0.008684630086252141,0.0,0.0,0.0,0.0,0.0,0.026089484266369516,11.0
Christoffer Aagaard Melson || Venstre || sydjylland,Christoffer Aagaard Melson,Venstre,sydjylland,0.0,Ikke oplyst,0,4074,235636,0.01728937853299156,0.0,0.0,0.0,0.0,0.0,0.043772572350099265,7.0
Christoffer Emil Jexen || Enhedslisten - De Rød-Grønne || nordsjælland,Christoffer Emil Jexen,Enhedslisten - De Rød-Grønne,nordsjælland,0.0,Erhvervsuddannelse,0,515,86659,0.005942833404493474,0.0,0.0,0.0,0.0,0.0,0.011845419949616767,10.0
Christopher Arzrouni || Liberal Alliance || nordsjælland,Christopher Arzrouni,Liberal Alliance,nordsjælland,0.0,Kandidat-/masteruddannelse,0,1334,117371,0.01136566954358402,0.0,0.0,0.0,0.0,0.0,,
Christopher Blomsterberg-Thaysen || Venstre || københavns omegn,Christopher Blomsterberg-Thaysen,Venstre,københavns omegn,0.0,Kandidat-/masteruddannelse,0,277,235636,0.0011755419375647186,0.0,0.0,0.0,0.0,0.0,,
Clara Turms || Enhedslisten - De Rød-Grønne || københavns omegn,Clara Turms,Enhedslisten - De Rød-Grønne,københavns omegn,0.0,Kandidat-/masteruddannelse,0,1648,86659,0.01901706689437912,0.0,0.0,0.0,0.0,0.0,,
Claus Bakke || Venstre || sjælland,Claus Bakke,Venstre,sjælland,0.0,Kandidat-/masteruddannelse,0,553,235636,0.002346840041419817,0.0,0.0,0.0,0.0,0.0,,
Claus Beck || Liberal Alliance || nordjylland,Claus Beck,Liberal Alliance,nordjylland,0.0,Bachelor-/diplomuddannelse,0,219,117371,0.0018658782833919792,0.0,0.0,0.0,0.0,0.0,,
Claus Buch || Venstre || københavn,Claus Buch,Venstre,københavn,0.0,Ikke oplyst,0,468,235636,0.0019861141761021235,0.0,0.0,0.0,0.0,0.0,0.0024461143372114295,31.0
Claus Jørgensen || SF - Socialistisk Folkeparti || sjælland,Claus Jørgensen,SF - Socialistisk Folkeparti,sjælland,0.0,Kandidat-/masteruddannelse,0,1125,180086,0.006247015314905101,0.0,0.0,0.0,0.0,0.0,0.009642496143001543,24.0
Claus Oxfeldt || Venstre || fyn,Claus Oxfeldt,Venstre,fyn,0.0,Erhvervsuddannelse,0,1400,235636,0.005941367193467891,0.0,0.0,0.0,0.0,0.0,,
Claus Skovmose || Danmarksdemokraterne - Inger Støjberg || nordjylland,Claus Skovmose,Danmarksdemokraterne - Inger Støjberg,nordjylland,0.0,Erhvervsuddannelse,0,592,75770,0.00781311864854164,0.0,0.0,0.0,0.0,0.0,,
Coco Mette Cecilie Kjærgaard || Alternativet || sydjylland,Coco Mette Cecilie Kjærgaard,Alternativet,sydjylland,0.0,Erhvervsuddannelse,1,379,44532,0.008510733854307015,3.0,8.0,13.0,13.0,48.0,,
Damian Hartvig Mathiesen || Enhedslisten - De Rød-Grønne || vestjylland,Damian Hartvig Mathiesen,Enhedslisten - De Rød-Grønne,vestjylland,0.0,Grundskole,0,66,86659,0.0007616058343622705,0.0,0.0,0.0,0.0,0.0,,
Dan Arnløv || Det Konservative Folkeparti || sydjylland,Dan Arnløv,Det Konservative Folkeparti,sydjylland,0.0,Gymnasial uddannelse,0,747,133656,0.005588974681271323,0.0,0.0,0.0,0.0,0.0,,
Dan Gaardboe Rueskov || Liberal Alliance || nordjylland,Dan Gaardboe Rueskov,Liberal Alliance,nordjylland,0.0,Erhvervsuddannelse,0,75,117371,0.0006389994121205408,0.0,0.0,0.0,0.0,0.0,,
Daniel Drefeld || Det Konservative Folkeparti || nordsjælland,Daniel Drefeld,Det Konservative Folkeparti,nordsjælland,0.0,Gymnasial uddannelse,0,589,133656,0.004406835458191177,0.0,0.0,0.0,0.0,0.0,,
Daniel Juhl || Borgernes Parti - Lars Boje Mathiesen || fyn,Daniel Juhl,Borgernes Parti - Lars Boje Mathiesen,fyn,0.0,Erhvervsuddannelse,0,152,22238,0.006835147045597625,0.0,0.0,0.0,0.0,0.0,,
Danny Rosenkilde || Dansk Folkeparti || nordjylland,Danny Rosenkilde,Dansk Folkeparti,nordjylland,0.0,Grundskole,0,1011,126849,0.007970106189248633,0.0,0.0,0.0,0.0,0.0,,
David Ibsen || Liberal Alliance || københavns omegn,David Ibsen,Liberal Alliance,københavns omegn,0.0,Ikke oplyst,0,72,117371,0.0006134394356357192,0.0,0.0,0.0,0.0,0.0,0.0011533391915641475,30.0
David Rønne || Enhedslisten - De Rød-Grønne || københavn,David Rønne,Enhedslisten - De Rød-Grønne,københavn,0.0,Erhvervsuddannelse,0,174,86659,0.0020078699269550767,0.0,0.0,0.0,0.0,0.0,0.006083507530685534,19.0
Denise Rostgaard || Dansk Folkeparti || københavn,Denise Rostgaard,Dansk Folkeparti,københavn,0.0,Bachelor-/diplomuddannelse,1,649,126849,0.005116319403385127,7.0,16.0,18.0,18.0,18.0,,
Dennis Flydtkjær || Danmarksdemokraterne - Inger Støjberg || vestjylland,Dennis Flydtkjær,Danmarksdemokraterne - Inger Støjberg,vestjylland,0.0,Erhvervsuddannelse,1,4360,75770,0.057542563019664775,0.0,0.0,0.0,0.0,0.0,,
Dennis Munk || Enhedslisten - De Rød-Grønne || østjylland,Dennis Munk,Enhedslisten - De Rød-Grønne,østjylland,0.0,Erhvervsuddannelse,0,204,86659,0.002354054397119745,0.0,0.0,0.0,0.0,0.0,,
Didde Krabbe Johannesen || Alternativet || vestjylland,Didde Krabbe Johannesen,Alternativet,vestjylland,0.0,Bachelor-/diplomuddannelse,0,80,44532,0.0017964609718853857,0.0,0.0,0.0,0.0,0.0,0.008645119632672095,15.0
Dina Andersen-Raabjerg || Det Konservative Folkeparti || vestjylland,Dina Andersen-Raabjerg,Det Konservative Folkeparti,vestjylland,0.0,Kandidat-/masteruddannelse,1,3389,133656,0.025356138145687438,2.0,2.0,5.0,9.0,14.0,,
Dina Person || Danmarksdemokraterne - Inger Støjberg || sjælland,Dina Person,Danmarksdemokraterne - Inger Støjberg,sjælland,0.0,Kandidat-/masteruddannelse,0,433,75770,0.005714662795301571,0.0,0.0,0.0,0.0,0.0,,
Ditte Keidser || Det Konservative Folkeparti || sjælland,Ditte Keidser,Det Konservative Folkeparti,sjælland,0.0,Bachelor-/diplomuddannelse,0,352,133656,0.0026336266235709583,0.0,0.0,0.0,0.0,0.0,,
Ditte Ravn Kaagaard || Moderaterne || nordjylland,Ditte Ravn Kaagaard,Moderaterne,nordjylland,0.0,Kandidat-/masteruddannelse,0,414,100412,0.004123013185675019,0.0,0.0,0.0,0.0,0.0,,
Dorte M. Nielsen || SF - Socialistisk Folkeparti || nordjylland,Dorte M. Nielsen,SF - Socialistisk Folkeparti,nordjylland,0.0,Bachelor-/diplomuddannelse,0,458,180086,0.0025432293459791435,0.0,0.0,0.0,0.0,0.0,0.00831249667500133,26.0
Dorte Vilhelmsen || Det Konservative Folkeparti || københavns omegn,Dorte Vilhelmsen,Det Konservative Folkeparti,københavns omegn,0.0,Erhvervsuddannelse,0,498,133656,0.003725983120847549,0.0,0.0,0.0,0.0,0.0,,
Dorthe Beck-Nyling || Moderaterne || københavns omegn,Dorthe Beck-Nyling,Moderaterne,københavns omegn,0.0,Bachelor-/diplomuddannelse,0,350,100412,0.00348563916663347,0.0,0.0,0.0,0.0,0.0,,
Dorthe Hindborg || Socialdemokratiet || østjylland,Dorthe Hindborg,Socialdemokratiet,østjylland,0.0,Bachelor-/diplomuddannelse,0,1664,369428,0.004504260640774386,0.0,0.0,0.0,0.0,0.0,0.011042886248449506,33.0
Dorthe Kerschus || Radikale Venstre || nordjylland,Dorthe Kerschus,Radikale Venstre,nordjylland,0.0,Bachelor-/diplomuddannelse,0,158,100983,0.0015646197874889833,0.0,0.0,0.0,0.0,0.0,0.004675274339284417,27.0
Dorthe Pedersen || Det Konservative Folkeparti || nordjylland,Dorthe Pedersen,Det Konservative Folkeparti,nordjylland,0.0,Erhvervsuddannelse,0,435,133656,0.0032546238103788832,0.0,0.0,0.0,0.0,0.0,,
Edith Vels || Enhedslisten - De Rød-Grønne || østjylland,Edith Vels,Enhedslisten - De Rød-Grønne,østjylland,0.0,Gymnasial uddannelse,1,2596,86659,0.02995649615158264,0.0,1.0,4.0,6.0,6.0,,
Edris Qasimi || Radikale Venstre || sjælland,Edris Qasimi,Radikale Venstre,sjælland,0.0,Kandidat-/masteruddannelse,0,444,100983,0.0043967796559816995,0.0,0.0,0.0,0.0,0.0,0.004917516533029723,25.0
Edvard Korsbæk || Alternativet || sydjylland,Edvard Korsbæk,Alternativet,sydjylland,0.0,Kandidat-/masteruddannelse,0,44,44532,0.0009880535345369622,0.0,0.0,0.0,0.0,0.0,,
Egil Hulgaard || Det Konservative Folkeparti || nordsjælland,Egil Hulgaard,Det Konservative Folkeparti,nordsjælland,0.0,Ph.d.-uddannelse,0,1027,133656,0.007683904950020949,0.0,0.0,0.0,0.0,0.0,0.018916327641159855,17.0
Eik Dahl Bidstrup || Liberal Alliance || bornholm,Eik Dahl Bidstrup,Liberal Alliance,bornholm,0.0,Kandidat-/masteruddannelse,1,148,117371,0.0012609588399178672,0.0,0.0,0.0,0.0,0.0,,
Elias Julius Binggeli || SF - Socialistisk Folkeparti || nordsjælland,Elias Julius Binggeli,SF - Socialistisk Folkeparti,nordsjælland,0.0,Grundskole,0,189,180086,0.001049498572904057,0.0,0.0,0.0,0.0,0.0,,
Elise Sydendal || Alternativet || sjælland,Elise Sydendal,Alternativet,sjælland,0.0,Kandidat-/masteruddannelse,0,1298,44532,0.029147579268840384,0.0,0.0,0.0,0.0,0.0,,
Ellen Emilie || Moderaterne || københavn,Ellen Emilie,Moderaterne,københavn,0.0,Bachelor-/diplomuddannelse,1,1175,100412,0.011701788630840936,10.0,21.0,27.0,27.0,27.0,0.016728154849143376,8.0
Elva Bille Klem || Liberal Alliance || sjælland,Elva Bille Klem,Liberal Alliance,sjælland,0.0,Ikke oplyst,0,56,117371,0.00047711956105000384,0.0,0.0,0.0,0.0,0.0,,
Emil Andersen || Enhedslisten - De Rød-Grønne || nordsjælland,Emil Andersen,Enhedslisten - De Rød-Grønne,nordsjælland,0.0,Kandidat-/masteruddannelse,0,566,86659,0.006531347003773411,0.0,0.0,0.0,0.0,0.0,,
Emil M. D. Christensen || Venstre || østjylland,Emil M. D. Christensen,Venstre,østjylland,0.0,Kandidat-/masteruddannelse,0,277,235636,0.0011755419375647186,0.0,0.0,0.0,0.0,0.0,,
Emil Moselund || Radikale Venstre || københavn,Emil Moselund,Radikale Venstre,københavn,0.0,Kandidat-/masteruddannelse,0,975,100983,0.009655090460770625,0.0,0.0,0.0,0.0,0.0,,
Emil Nielsen || SF - Socialistisk Folkeparti || nordsjælland,Emil Nielsen,SF - Socialistisk Folkeparti,nordsjælland,0.0,Kandidat-/masteruddannelse,0,1590,180086,0.00882911497839921,0.0,0.0,0.0,0.0,0.0,,
Emil Sloth || Alternativet || nordjylland,Emil Sloth,Alternativet,nordjylland,0.0,Kandidat-/masteruddannelse,1,350,44532,0.007859516751998563,7.0,8.0,8.0,8.0,32.0,,
Emil Viskum || Enhedslisten - De Rød-Grønne || københavns omegn,Emil Viskum,Enhedslisten - De Rød-Grønne,københavns omegn,0.0,Bachelor-/diplomuddannelse,0,443,86659,0.0051119906760982705,0.0,0.0,0.0,0.0,0.0,,
Emilie Schytte || Borgernes Parti - Lars Boje Mathiesen || nordsjælland,Emilie Schytte,Borgernes Parti - Lars Boje Mathiesen,nordsjælland,0.0,Kandidat-/masteruddannelse,1,533,22238,0.023967982732260095,2.0,5.0,8.0,15.0,16.0,,
Emilla Møller || Socialdemokratiet || københavn,Emilla Møller,Socialdemokratiet,københavn,0.0,Ikke oplyst,1,302,369428,0.0008174799961020822,0.0,0.0,1.0,2.0,16.0,,
Emma Biørn Tretow-Fish || Radikale Venstre || nordjylland,Emma Biørn Tretow-Fish,Radikale Venstre,nordjylland,0.0,Bachelor-/diplomuddannelse,0,822,100983,0.00813998395769585,0.0,0.0,0.0,0.0,0.0,,
Emma Houe Mølgaard || Dansk Folkeparti || nordjylland,Emma Houe Mølgaard,Dansk Folkeparti,nordjylland,0.0,Ikke oplyst,0,940,126849,0.007410385576551648,0.0,0.0,0.0,0.0,0.0,,
Emma Juul Hansen || Det Konservative Folkeparti || nordsjælland,Emma Juul Hansen,Det Konservative Folkeparti,nordsjælland,0.0,Bachelor-/diplomuddannelse,0,2270,133656,0.016983898964505896,0.0,0.0,0.0,0.0,0.0,0.02041926874141639,15.0
Emma Thorup Jacobsen || SF - Socialistisk Folkeparti || vestjylland,Emma Thorup Jacobsen,SF - Socialistisk Folkeparti,vestjylland,0.0,Bachelor-/diplomuddannelse,0,655,180086,0.003637151138900303,0.0,0.0,0.0,0.0,0.0,0.005825397669840932,30.0
Erik Flyvholm || Venstre || vestjylland,Erik Flyvholm,Venstre,vestjylland,0.0,Kandidat-/masteruddannelse,0,5833,235636,0.024754282028213007,0.0,0.0,0.0,0.0,0.0,,
Erik Jensen || Socialdemokratiet || københavn,Erik Jensen,Socialdemokratiet,københavn,0.0,Kandidat-/masteruddannelse,0,201,369428,0.0005440843682666176,0.0,0.0,0.0,0.0,0.0,,
Erik Poulsen || Danmarksdemokraterne - Inger Støjberg || østjylland,Erik Poulsen,Danmarksdemokraterne - Inger Støjberg,østjylland,0.0,Erhvervsuddannelse,0,1109,75770,0.014636399630460605,0.0,0.0,0.0,0.0,0.0,,
Erik Særkjær || Socialdemokratiet || østjylland,Erik Særkjær,Socialdemokratiet,østjylland,0.0,Seminaruddannelse,0,527,369428,0.0014265296620721765,0.0,0.0,0.0,0.0,0.0,,
Erik Veje Rasmussen || Venstre || østjylland,Erik Veje Rasmussen,Venstre,østjylland,0.0,Kandidat-/masteruddannelse,0,1819,235636,0.007719533517798639,0.0,0.0,0.0,0.0,0.0,0.016580725161097973,20.0
Esat Senturk || Radikale Venstre || københavns omegn,Esat Senturk,Radikale Venstre,københavns omegn,0.0,Bachelor-/diplomuddannelse,1,1664,100983,0.016478021053048533,4.0,9.0,13.0,14.0,25.0,,
Eva Bechmann || Danmarksdemokraterne - Inger Støjberg || københavn,Eva Bechmann,Danmarksdemokraterne - Inger Støjberg,københavn,0.0,Ikke oplyst,0,173,75770,0.0022832255510096345,0.0,0.0,0.0,0.0,0.0,,
Eva Borchorst Mejnertz || Socialdemokratiet || vestjylland,Eva Borchorst Mejnertz,Socialdemokratiet,vestjylland,0.0,Kandidat-/masteruddannelse,0,4131,369428,0.011182151867210931,0.0,0.0,0.0,0.0,0.0,,
Fatih Baran || Enhedslisten - De Rød-Grønne || københavns omegn,Fatih Baran,Enhedslisten - De Rød-Grønne,københavns omegn,0.0,Bachelor-/diplomuddannelse,1,813,86659,0.009381599141462514,6.0,10.0,19.0,39.0,61.0,,
Fie Hækkerup || Socialdemokratiet || nordsjælland,Fie Hækkerup,Socialdemokratiet,nordsjælland,0.0,Kandidat-/masteruddannelse,0,5763,369428,0.01559979211104735,0.0,0.0,0.0,0.0,0.0,0.01624581156093372,23.0
Filippa Emilie Vittrup || Enhedslisten - De Rød-Grønne || nordjylland,Filippa Emilie Vittrup,Enhedslisten - De Rød-Grønne,nordjylland,0.0,Ikke oplyst,1,1332,86659,0.015370590475311278,4.0,7.0,8.0,12.0,12.0,,
Filiz Sarah Thunø || Socialdemokratiet || sjælland,Filiz Sarah Thunø,Socialdemokratiet,sjælland,0.0,Bachelor-/diplomuddannelse,0,941,369428,0.00254718104745715,0.0,0.0,0.0,0.0,0.0,,
Finn Hartvig Nielsen || Radikale Venstre || sydjylland,Finn Hartvig Nielsen,Radikale Venstre,sydjylland,0.0,Kandidat-/masteruddannelse,0,124,100983,0.0012279294534723666,0.0,0.0,0.0,0.0,0.0,0.0015745742593444925,30.0
Flemming Møller Mortensen || Socialdemokratiet || nordjylland,Flemming Møller Mortensen,Socialdemokratiet,nordjylland,0.0,Bachelor-/diplomuddannelse,0,5824,369428,0.01576491224271035,0.0,0.0,0.0,0.0,0.0,0.0173823729156026,22.0
Flemming Steenlykke || Borgernes Parti - Lars Boje Mathiesen || københavn,Flemming Steenlykke,Borgernes Parti - Lars Boje Mathiesen,københavn,0.0,Bachelor-/diplomuddannelse,0,203,22238,0.009128518751686302,0.0,0.0,0.0,0.0,0.0,,
Franciska Rosenkilde || Alternativet || københavn,Franciska Rosenkilde,Alternativet,københavn,0.0,Ikke oplyst,0,11385,44532,0.25565885206143896,0.0,0.0,0.0,0.0,0.0,0.5631524195573412,1.0
Frank Clausen || Liberal Alliance || københavns omegn,Frank Clausen,Liberal Alliance,københavns omegn,0.0,Kandidat-/masteruddannelse,0,218,117371,0.001857358291230372,0.0,0.0,0.0,0.0,0.0,,
Frederik Blicher Pedersen || Liberal Alliance || nordjylland,Frederik Blicher Pedersen,Liberal Alliance,nordjylland,0.0,Bachelor-/diplomuddannelse,0,40,117371,0.00034079968646428844,0.0,0.0,0.0,0.0,0.0,,
Frederik Bloch Münster || Det Konservative Folkeparti || sydjylland,Frederik Bloch Münster,Det Konservative Folkeparti,sydjylland,0.0,Kandidat-/masteruddannelse,0,2081,133656,0.015569821033099899,0.0,0.0,0.0,0.0,0.0,0.02637920758726128,12.0
